,Nome Fantasia,Razao Social,CNPJ,Agencia Vinculada,Email,Endereco,Atividade
356,"
                                        R PIRES ASSESSORIA
                                    ", R PIRES ASSESSORIA E FINANCIAMENTOS EM GERAL LTDA, 12.644.425/0001-12, 1243, ROSAFLORSANA@GMAIL.COM,"AV FRANCISCO COELHO PEREIRA 190, 190 - CENTRO
                                        28941-068. SAO PEDRO DA ALDEIA - RJ
                                        (22) 26276485","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
357,"
                                        TOTAL INTERMEDIAÇOES
                                    ", TOTAL SERVICOS E INT DE NEGOCIOS LTDA, 22.991.217/0001-43, 1243, CLAUDIALEMOS.ADV@GMAIL.COM,"AMELIO SOARES DOS SANTOS SN APT 206 BLOCO L COND RESIDEN MARINA CLUBE, 1 - BAIXO GRANDE
                                        28943-292. SAO PEDRO DA ALDEIA - RJ
                                        (22) 27609202","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
358,"
                                        WG ASSESSORIA
                                    ", WG ASSESSORIA E FINANCIAMENTOS LTDA, 61.317.051/0001-36, 1243, SUEANTUNES@HOTMAIL.COM,"GETULIO VARGAS, 00000 - CENTRO
                                        28941-122. SAO PEDRO DA ALDEIA - RJ
                                        (22) 998949893","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
359,"
                                        COMERCIAL SIAS CABRAL LTDA
                                    ", COMERCIAL SIAS CABRAL LTDA, 53.825.694/0001-62, 970, LUANNASIAS@ICLOUD.COM,"AV HELIO TEIXEIRA VOGAS 233  PARTE, 00000 - VALAO DO BARRO
                                        28555-000. SAO SEBASTIAO DO ALTO - RJ
                                        (22) 997487588","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CONTA POUPANCA CAIXA FACIL- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
360,"
                                        ZAIA SOLUCOES
                                    ", THALITA CORDEIRO FERNANDES 09401513759, 34.053.425/0001-80, 2072, THALITACFERNANDES@YAHOO.COM.BR,"R MAURICIO DE ABREU 236, 100 - CENTRO
                                        25880-000. SAPUCAIA - RJ
                                        (24) 22711120","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
361,"
                                        C & C
                                    ", C F S PAPELARIA E BAZAR LTDA ME, 23.328.135/0001-86, 1332, CFSPAPELARIA96@GMAIL.COM,"RUA 96, 585 - LJ 101, 585 - BALNEARIO JACONE
                                        28999-034. SAQUAREMA - RJ
                                        (21) 964399879","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
362,"
                                        MB IMOVEIS
                                    ", MB IMOVEIS NEGOCIOS IMOBILIARIOS LTDA, 32.542.722/0001-64, 1332, MARCIOB_RJ@BOL.COM.BR,"Av Saquarema 567 L52, 567 - Porto Novo
                                        28991-311. SAQUAREMA - RJ
                                        (22) 999893512","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
363,"
                                        MS CARVALHO IMOVEIS
                                    ", MMK - IMOVEIS E SERVICOS LTDA, 27.783.677/0001-08, 1332, MARCIO.CORRESPONDENTECAIXA@GMAIL.COM,"ROD AMARAL PEIXOTO 51 KM 71 SLJ 02 FLY SHOPPING, 495 - BACAXA
                                        28994-816. SAQUAREMA - RJ
                                        (22) 988191193","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
364,"
                                        C & C
                                    ", C F S PAPELARIA E BAZAR LTDA ME, 23.328.135/0001-86, 1332, CFSPAPELARIA96@GMAIL.COM,"RUA 96, 585 - LJ 101, 585 - BALNEARIO JACONE
                                        28999-034. SAQUAREMA - RJ
                                        (21) 964399879","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
365,"
                                        MB IMOVEIS
                                    ", MB IMOVEIS NEGOCIOS IMOBILIARIOS LTDA, 32.542.722/0001-64, 1332, MARCIOB_RJ@BOL.COM.BR,"Av Saquarema 567 L52, 567 - Porto Novo
                                        28991-311. SAQUAREMA - RJ
                                        (22) 999893512","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
366,"
                                        MS CARVALHO IMOVEIS
                                    ", MMK - IMOVEIS E SERVICOS LTDA, 27.783.677/0001-08, 1332, MARCIO.CORRESPONDENTECAIXA@GMAIL.COM,"ROD AMARAL PEIXOTO 51 KM 71 SLJ 02 FLY SHOPPING, 495 - BACAXA
                                        28994-816. SAQUAREMA - RJ
                                        (22) 988191193","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
367,"
                                        A P PACHECO REPRESENTACAO COMERCIAL LTDA
                                    ", A P PACHECO REPRESENTACAO COMERCIAL LTDA, 42.102.313/0001-09, 4650, ANAPACHECO.GARANTI@GMAIL.COM,"RUA DOUTOR JOSE MENDONCA CLARK 90 SALA 411, 00000 - VARZEA
                                        25953-560. TERESOPOLIS - RJ
                                        (21) 998117764","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
368,"
                                        BRICK IMOVEIS
                                    ", BRICK IMOBILIARIA EIRELI, 28.028.663/0001-33, 4650, BRICKIMOBILIARIA@GMAIL.COM,"PC HIGINO DA SILVEIRA 214 LOJA 1, 00000 - ALTO
                                        25961-025. TERESOPOLIS - RJ
                                        (21) 27425884","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
369,"
                                        I DE R - PREST. SERV. APOIO ADM.
                                    ", I DE R - PREST. SERV. APOIO ADM. LTDA, 08.705.668/0001-46, 193, IDER.SERVICOS@GMAIL.COM,"RUA FRANCISCO SA, 42 - LOJA 205,  - VARZEA
                                        25953-010.  - RJ
                                        (21) 27420136","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
370,"
                                        PORTAL SERRA IMOBILIARIA
                                    ", PORTAL SERRA IMOBILIARIA LTDA, 44.785.935/0001-04, 4650, ATENDIMENTO@PORTALSERRA.COM,"R PREFEITO SEBASTIAO TEIXEIRA 20 LOJA 103, 00000 - VARZEA
                                        25953-200. TERESOPOLIS - RJ
                                        (21) 967256294","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
371,"
                                        PROPRIETA FINANCIAMENTOS E CONSULTORIA IMOBILIARIA LTDA
                                    ", PROPRIETA FINANCIAMENTOS E CONSULTORIA IMOBILIARIA LTDA, 17.023.758/0001-48, 4650, PROPRIETA.FINANCIAMENTOS@GMAIL.COM,"AV FELICIANO SODRE 266 APT COB 03, TERESOPOLIS/RJ, 00000 - VARZEA
                                        25963-081. TERESOPOLIS - RJ
                                        (21) 996213070","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
372,"
                                        REALIZA CRED
                                    ", REALIZA CRED SERVICOS CADASTRAIS DE TERE, 20.983.688/0001-84, 193, REALIZACREDTERE@GMAIL.COM,"RUA EMILLE DUCUMUNN 210 LOJA 08,  - VÁRZEA
                                        25953-050.  - RJ
                                        (21) 27425002","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
373,"
                                        RMEIRELLES NEGOCIOS IMOBILIARIOS
                                    ", RMEIRELLES NEGOCIOS IMOBILIARIOS LTDA, 33.077.219/0001-48, 193, RODRIGO@RMEIRELLES.COM.BR,"AV FELICIANO SODRE 300 SALA 510, 00000 - VARZEA
                                        25963-025. TERESOPOLIS - RJ
                                        (21) 972737774","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
374,"
                                        DAMA ASSESSORIA ADMINISTRATIVA
                                    ", DAMA ASSESSORIA ADMINISTRATIVA LTDA ME, 29.043.408/0001-22, 195, DARLENESFR@GMAIL.COM,"RUA PREFEITO WALTER FRANCKLIN 141 LJ 6, 141 - CENTRO
                                        25803-010. TRES RIOS - RJ
                                        (24) 22554183","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
375,"
                                        FINANCE FACIL SERVICOS FINANCEIROS
                                    ", AMARAL MATTOS SERVICOS FINANCEIROS LTDA, 12.015.999/0001-21, 1800, contatofinancefacil@gmail.com,"R RITA CERQUEIRA 33 SALA 602, 00000 - CENTRO
                                        25804-210. TRES RIOS - RJ
                                        (24) 992118217","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
376,"
                                        GISELE APARECIDA TOMAS BATISTA
                                    ", GISELE APARECIDA TOMAS BATISTA 086210247, 27.653.804/0001-46, 195, CCA.CAIXATR@GMAIL.COM,"RUA GOMES PORTO, N.º 268,  - CENTRO
                                        25804-070.  - RJ
                                        (24) 988623521","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
377,"
                                        MATTOS VIVAS SERVICOS FINANCEIROS LTDA
                                    ", MATTOS VIVAS SERVICOS FINANCEIROS LTDA, 34.118.847/0001-97, 195, REINALDO.NBX@GMAIL.COM,"RUA FAGUNDES VARELA 174 CASA, 174 - VILA ISABEL
                                        25812-180. TRES RIOS - RJ
                                        (2) 22524002","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
378,"
                                        PRIORI ASSESSORIA ADMINISTRATIVA LTDA
                                    ", PRIORI ASSESSORIA ADMINISTRATIVA LTDA, 59.759.313/0001-70, 195, MATHEUSLEMOSPRIORI@GMAIL.COM,"RUA Y QD 19 LT 8, 00000 - RUA DIREITA
                                        25812-700. TRES RIOS - RJ
                                        (3) 284110250","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
379,"
                                        E M N NATAL DE VALENCA LTDA ME
                                    ", E M N NATAL DE VALENCA LTDA ME, 14.868.912/0001-94, 945, MARISANATAL@BOL.COM.BR,"AV NILO PECANHA, 674, PARTE,  - CENTRO
                                        27600-000.  - RJ
                                        (24) 24533405","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
380,"
                                        AGILIZA SOLUCOES EM CREDITO
                                    ", AGILIZA SOLUCOES EM CREDITO LTDA, 28.070.353/0001-87, 1504, AGILIZACCASOLUCOES@GMAIL.COM,"R SIMAO DA CUNHA GAGO 145, 00000 - ATERRADO
                                        27213-170. VOLTA REDONDA - RJ
                                        (24) 974019239","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
381,"
                                        BGI INVEST ASSESSORIA COMERCIAL LTDA
                                    ", BGI INVEST ASSESSORIA COMERCIAL LTDA, 42.329.396/0001-65, 197, bgicomercial1@gmail.com,"GENERAL OSWALDO PINTO DA VEIGA 26, 00000 - VILA SANTA CECILIA
                                        27260-140. VOLTA REDONDA - RJ
                                        (24) 998251395","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
382,"
                                        CATIVA
                                    ", D BUENO D MACHADO EIRELI - ME, 20.434.859/0001-16, 1504, CATIVACAIXAAQUI@HOTMAIL.COM,"Rua Jose Fulgencio de Carvalho Netto, 99,  - ATERRADO
                                        27213-340.  - RJ
                                        (24) 33370722","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
383,"
                                        Conquista Empreendimentos Imobiliarios
                                    ", W Rayes Empreendimentos Imobiliarios LTD, 11.292.365/0002-34, 4018, MARCIORAYESCONQUISTA@GMAIL.COM,"Av Santa Cruz, 33,  - Retiro
                                        27277-160.  - RJ
                                        (24) 33388483","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
384,"
                                        Gomes e Gliosci Intermediações LTDA
                                    ", Gomes e Gliosci Intermediações LTDA, 30.636.465/0001-02, 4018, IDEALIZZECORRESPONDENCIA@GMAIL.COM,"R Doutor Altair Nogueira da Silva, 106 - São João
                                        27253-260. VOLTA REDONDA - RJ
                                        (24) 998296859","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
385,"
                                        GUIRICEMA MATERIAIS DE CONSTRUCAO
                                    ", GUIRICEMA MATERIAIS DE CONSTRUCAO LTDA M, 35.925.072/0001-24, 4018, CAPOBIANGOBOX@GMAIL.COM,"RUA DOIS 20,  - ACUDE I
                                        27273-500.  - RJ
                                        (24) 33464911","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CONTA POUPANCA CAIXA FACIL- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
386,"
                                        IMOBILIARIA BARCELONA
                                    ", IMOBILIARIA BARCELONA LTDA - ME, 16.621.744/0001-63, 4018, VENDAS@IMOBILIARIABARCELONA.COM.BR,"Rua Simao da Cunha Gago, 442,  - Aterrado
                                        27213-170.  - RJ
                                        (24) 33464473","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
